"co_code","date","open","high","low","close","mcap","volume"
"5400","2024-05-22","3835","3841.25","3817.55","3832","1386451.14","1311168"
"5400","2024-05-24","3878.25","3883.8","3844.3","3849.5","1392782.79","1309452"
"5400","2024-05-27","3855","3908.35","3841.35","3847.05","1391896.36","1841538"
"5400","2024-05-23","3840.95","3905","3825.5","3893.45","1408684.28","2095742"
"5400","2024-05-28","3858","3870","3830","3839.9","1389309.43","1801993"
"5400","2024-05-29","3848.9","3848.9","3800","3803.65","1376193.86","1568095"
"5400","2024-06-03","3732.8","3751.55","3696","3702.85","1339723.54","2156773"
"5400","2024-05-31","3740","3749.8","3653.75","3670.95","1328181.84","10956800"
"5400","2024-06-05","3716","3783.8","3700","3746.45","1355498.4","2799670"
"5400","2024-06-04","3700","3745","3591.5","3715","1344119.51","3395997"
"5400","2024-06-07","3837.3","3915","3837.3","3893.95","1408865.19","4552445"
"5400","2024-06-06","3781","3839.9","3741.5","3830.4","1385872.24","4328036"
"5400","2024-06-11","3845","3879.95","3841","3852.1","1393723.49","1419898"
"5400","2024-06-10","3895","3905.9","3841.9","3858.7","1396111.43","1734661"
"5400","2024-06-13","3856.8","3890","3852","3878.15","1403148.61","1932323"
"5400","2024-06-12","3874.4","3893.5","3827.45","3831.65","1386324.5","2177001"
"5400","2024-06-18","3826.05","3842","3795.05","3815.1","1380336.57","1774045"
"5400","2024-06-14","3889","3889","3828","3832.05","1386469.23","1860730"
"5400","2024-06-21","3827","3877.8","3798.05","3810.75","1378762.7","4642195"
"5400","2024-06-19","3827.65","3833.85","3792.95","3801.7","1375488.33","1509050"
"5400","2024-06-20","3796","3809.95","3780.05","3787.25","1370260.2","2846526"
"5400","2024-06-24","3808.75","3857","3791.3","3816.8","1380951.64","1702154"
"5400","2024-07-10","3983.7","4003.3","3902","3909.15","1414364.68","2669716"
"5400","2024-06-26","3844.5","3866.95","3841","3855.85","1395080.28","1639845"
"5400","2024-06-28","3917.8","3960","3897.85","3904.15","1412555.64","2731571"
"5400","2024-07-02","3993.6","4023.4","3982.55","4017.4","1453530.48","2307449"
"5400","2024-07-03","4020","4026.1","3955","3965.25","1434662.15","1821198"
"5400","2024-07-09","3985","4006.95","3975.1","3985.5","1441988.78","1305801"
"5400","2024-06-25","3817","3847.65","3792.9","3838.45","1388784.8","1338808"
"5400","2024-06-27","3831","3942","3818.1","3934.15","1423409.9","4526556"
"5400","2024-07-01","3884","4001.7","3884","3978.2","1439347.58","2658723"
"5400","2024-07-04","3999.85","4047.35","3982.1","4020.95","1454814.9","2518001"
"5400","2024-07-05","4010","4026.75","3988","4011.8","1451504.35","1668616"
"5400","2024-07-08","4022","4031.25","3978.05","3993.2","1444774.71","1758882"
"5400","2024-07-19","4317.4","4358.75","4285.25","4302.4","1556645.97","3903354"
"5400","2024-07-15","4235.7","4240","4157.05","4169.2","1508453.05","4848030"
"5400","2024-07-11","3931","3980","3895.6","3923.7","1419629","4872189"
"5400","2024-07-12","3980","4199.95","3971.3","4183.95","1513789.73","13509164"
"5400","2024-07-16","4172","4194.55","4144.9","4178.45","1511799.78","2029521"
"5400","2024-07-18","4160","4325","4160","4315.55","1561403.76","5613364"
"5400","2024-07-24","4287.5","4339.1","4268.1","4306.25","1558038.94","1809793"
"5400","2024-07-22","4299.95","4319.95","4265","4287.35","1551200.75","1896386"
"5400","2024-07-23","4283","4361.7","4266.3","4302.35","1556627.88","2365208"
"5400","2024-07-25","4295","4343","4274.2","4322.5","1563918.33","2810342"
"5400","2024-08-01","4399.4","4419.3","4365.05","4397.1","1590909.26","2202244"
"5400","2024-07-26","4350","4422.45","4337.05","4387.85","1587562.53","3552210"
"5400","2024-07-29","4415","4431","4371","4381.1","1585120.32","1746803"
"5400","2024-07-31","4350","4414","4345","4385.35","1586658.01","2330091"
"5400","2024-07-30","4391.1","4398","4327.3","4365.35","1579421.83","1797906"
"5400","2024-08-12","4230","4239","4186.35","4195.65","1518022.89","936912"
"5400","2024-08-06","4170.95","4258.25","4160.8","4171.2","1509176.67","2203067"
"5400","2024-08-07","4228","4244.95","4180.3","4200.45","1519759.57","1237666"
"5400","2024-08-09","4217","4253.65","4205.55","4228.75","1529998.76","1302536"
"5400","2024-08-02","4365","4398","4270","4283.05","1549644.97","2811282"
"5400","2024-08-05","4239","4239","4110.5","4155.05","1503333.45","2787771"
"5400","2024-08-08","4181","4232","4160","4172.55","1509665.11","2441283"
"5400","2024-08-14","4209","4306.2","4188.15","4295.25","1554059.04","3226545"
"5400","2024-08-13","4213","4234","4183","4196.95","1518493.24","1495593"
"5400","2024-08-20","4505","4565","4500","4523.3","1636569.53","2212298"
"5400","2024-08-16","4350","4427","4325.1","4416.05","1597765.54","3457058"
"5400","2024-08-19","4421","4494.25","4390.35","4490","1624521.3","2055210"
"5400","2024-08-21","4518","4560","4492.55","4551.5","1646772.53","1896990"
"5400","2024-08-22","4560","4560.95","4497.2","4502","1628863","1829872"
"5400","2024-08-28","4498.75","4562.5","4457.3","4506.05","1630328.33","1848058"
"5400","2024-08-26","4489","4552.15","4485","4502.45","1629025.81","1844164"
"5400","2024-08-23","4500","4506","4455","4463.9","1615078.09","1809253"
"5400","2024-08-27","4505","4510","4486.8","4497.15","1627108.23","930697"
"5400","2024-09-02","4576","4588","4512","4521.05","1635755.46","1216500"
"5400","2024-08-29","4460","4556","4460","4511.8","1632408.73","2133641"
"5400","2024-08-30","4500","4592.25","4487.8","4553.75","1647586.6","3637222"
"5400","2024-09-06","4473.95","4518.95","4440","4456.75","1612491.15","1649179"
"5400","2024-09-03","4521.05","4555.9","4495.9","4512.35","1632607.72","1717263"
"5400","2024-09-04","4476.95","4487","4436.7","4479.25","1620631.85","1265505"
"5400","2024-09-05","4481","4499","4454.15","4475.95","1619437.88","1688793"
"5400","2024-09-09","4455","4490.25","4430.5","4449.55","1609886.13","1184938"
"5400","2024-09-17","4513.25","4535.8","4466","4505.65","1630183.6","1699364"
"5400","2024-09-10","4442.45","4539.95","4440.45","4507.85","1630979.58","1385591"
"5400","2024-09-13","4530","4547","4505","4522.6","1636316.26","1458786"
"5400","2024-09-11","4521.45","4549.35","4471.25","4479.35","1620668.03","1325919"
"5400","2024-09-12","4510.25","4532.6","4431.3","4517.7","1634543.4","2742216"
"5400","2024-09-16","4527","4546.05","4494.45","4513.25","1632933.35","1155120"
"5400","2024-09-19","4390.05","4422.2","4281.8","4296.15","1554384.67","2927551"
"5400","2024-09-18","4497.05","4497.05","4321","4346.15","1572475.11","2961779"
"5400","2024-09-24","4251.65","4291","4240","4271.3","1545393.72","3012026"
"5400","2024-09-20","4316.9","4330.7","4227.5","4284.9","1550314.32","5447908"
"5400","2024-09-23","4300","4309.4","4253","4268.5","1544380.66","1702319"
"5400","2024-09-26","4260","4316.8","4260","4292.5","1553064.07","3964251"
"5400","2024-09-25","4252.35","4289.6","4240","4274.75","1546641.96","2713073"
"5400","2024-10-15","4131.05","4169.95","4095","4116.8","1489494.27","2759474"
"5400","2024-09-27","4335","4378","4300.05","4308.7","1558925.37","3012477"
"5400","2024-09-30","4286.9","4298.75","4260.05","4268.5","1544380.66","2503416"
"5400","2024-10-03","4262.6","4279","4210","4232.75","1531445.99","3350119"
"5400","2024-10-04","4225","4298","4224.05","4252.25","1538501.26","2965463"
"5400","2024-10-08","4272.6","4279.4","4203.95","4253.25","1538863.07","1541867"
"5400","2024-10-11","4143","4241.95","4112.45","4149.2","1501216.87","5759183"
"5400","2024-10-14","4140","4165.4","4122.2","4136.65","1496676.17","2137590"
"5400","2024-10-01","4255.55","4295.75","4242.95","4287.9","1551399.75","1823365"
"5400","2024-10-07","4273.9","4297.25","4229.4","4272.85","1545954.53","1472619"
"5400","2024-10-09","4260","4295","4246.7","4252.95","1538754.53","1082504"
"5400","2024-10-10","4253.25","4293.85","4198.6","4227.4","1529510.32","2378875"
"5400","2024-10-17","4112.8","4129.95","4092.95","4109","1486672.16","2522659"
"5400","2024-10-16","4085","4115","4067.2","4094.95","1481588.75","2359151"
"5400","2024-10-22","4066","4089.8","4006.35","4015.5","1452843.04","1928049"
"5400","2024-10-18","4090","4146.15","4080","4123.05","1491755.57","2361000"
"5400","2024-10-21","4132.6","4139.95","4070","4079.85","1476125.44","1595450"
"5400","2024-11-07","4169.7","4205.8","4085.05","4150.9","1501831.95","3724349"
"5400","2024-10-23","3999.6","4113.55","3995.15","4066.25","1471204.84","1966476"
"5400","2024-10-25","4057.05","4092","4032.7","4057.55","1468057.1","1759676"
"5400","2024-10-28","4068.95","4134","4051","4090.85","1480105.33","1532534"
"5400","2024-10-29","4095.85","4103.5","4060.1","4075.25","1474461.12","1445885"
"5400","2024-10-30","4075","4107","4060.05","4084.65","1477862.12","1935002"
"5400","2024-10-31","4070","4078.3","3960","3968.45","1435819.94","3740372"
"5400","2024-11-04","3966.3","3991.9","3913.25","3964.15","1434264.16","2269192"
"5400","2024-11-06","4003.6","4149.8","3975.25","4139.65","1497761.6","3792017"
"5400","2024-10-24","4004","4079","4004","4047.9","1464565.65","2676744"
"5400","2024-11-01","3989.85","3998.95","3976.05","3984.2","1441518.43","154895"
"5400","2024-11-05","3941.1","3986","3941.1","3971.35","1436869.19","967590"
"5400","2024-11-13","4178.1","4196.75","4131.05","4150.35","1501632.95","1098813"
"5400","2024-11-11","4128.2","4234.3","4117.65","4198.7","1519126.41","1406487"
"5400","2024-11-12","4216","4218","4164.35","4197.4","1518656.05","1587640"
"5400","2024-11-08","4155","4169.75","4117.65","4147","1500420.89","1648039"
"5400","2024-11-14","4135","4160","4116.45","4145.9","1500022.9","1825432"
"5400","2024-11-26","4321.05","4366.6","4310","4352.7","1574844.95","2060669"
"5400","2024-11-21","4044.9","4092.45","4024","4072.85","1473592.77","2384347"
"5400","2024-11-22","4071","4254.95","4054","4244.6","1535733.43","3096553"
"5400","2024-11-18","4213","4213","3990.2","4019.5","1454290.28","3313944"
"5400","2024-11-19","4019.9","4132.15","4014.1","4039.55","1461544.54","1776233"
"5400","2024-11-25","4280","4328.1","4252.2","4315.1","1561240.94","4052167"
"5400","2024-12-02","4270","4288.2","4230.05","4276.65","1547329.4","1670944"
"5400","2024-11-27","4358.95","4377.4","4324.05","4332.55","1567554.51","1558993"
"5400","2024-11-28","4319","4339.95","4233","4244.9","1535841.97","2558544"
"5400","2024-11-29","4220","4298.7","4195.65","4270.85","1545230.91","2017425"
"5400","2024-12-04","4313.55","4386.95","4289.05","4354.4","1575460.03","3302642"
"5400","2024-12-03","4314.35","4325","4265.45","4302.75","1556772.61","2010905"
"5400","2024-12-06","4453","4465","4412.75","4445.5","1608420.81","1842087"
"5400","2024-12-05","4400.8","4489","4360","4464.05","1615132.36","3746747"
"5400","2024-12-11","4431.85","4448.65","4407","4427.45","1601890.16","1635256"
"5400","2024-12-09","4430.45","4469.4","4415.55","4452.15","1610826.83","2066639"
"5400","2024-12-10","4426.15","4493.8","4412.1","4432.55","1603735.38","2087828"
"5400","2024-12-12","4430.05","4485","4426","4454.95","1611839.9","1914642"
"5400","2024-12-13","4434.95","4494.9","4394.4","4473.9","1618696.17","1967048"
"5400","2024-12-19","4282","4364","4262","4271.9","1545610.81","3015763"
"5400","2024-12-16","4459","4475","4397","4415.2","1597458","1646224"
"5400","2024-12-17","4410","4432.95","4318","4328.5","1566089.18","3225027"
"5400","2024-12-18","4311.7","4362","4289.6","4347.85","1573090.18","1575404"
"5400","2024-12-31","4135","4139.95","4032.05","4094.8","1481534.48","1555429"
"5400","2024-12-20","4329","4382","4152.5","4170.3","1508851.04","4116989"
"5400","2024-12-24","4158.3","4218","4158.3","4179.5","1512179.68","1181886"
"5400","2024-12-27","4163","4180.95","4147.25","4164.85","1506879.18","858100"
"5400","2024-12-23","4200.05","4217","4114.9","4158.3","1504509.33","2195338"
"5400","2024-12-26","4179.5","4199.95","4143.15","4169.1","1508416.87","1208464"
"5400","2024-12-30","4151","4199.3","4112","4158.8","1504690.24","1527169"
"5400","2025-01-01","4094.4","4134","4085.45","4112.45","1487920.4","763161"
"5400","2025-01-03","4179.95","4179.95","4092.3","4099.9","1483379.7","1791953"
"5400","2025-01-02","4120","4183","4096.95","4175.75","1510822.9","1720835"
"5400","2025-01-07","4114.95","4140.35","4011.55","4028.3","1457474.19","2669054"
"5400","2025-01-06","4105.5","4149.65","4066.4","4095","1481606.84","2085593"
"5400","2025-01-08","4034.9","4126","4017.75","4108.4","1486455.08","2181277"
"5400","2025-01-09","4101","4137.75","4025.3","4038.85","1461291.28","2392472"
"5400","2025-01-30","4099.9","4129.9","4058.5","4100.05","1483433.97","1531251"
"5400","2025-01-14","4302","4313.9","4219.05","4233.05","1531554.54","3441709"
"5400","2025-01-20","4145.8","4145.8","4068.1","4077.8","1475383.73","1287799"
"5400","2025-01-21","4095.3","4111","4030","4035.85","1460205.85","1971591"
"5400","2025-01-27","4102","4156.35","4041.05","4065.15","1470806.85","1551782"
"5400","2025-01-28","4070.8","4102","4028.3","4040.3","1461815.9","2468272"
"5400","2025-01-29","4054","4107.85","4054","4099.8","1483343.52","1217089"
"5400","2025-01-10","4200","4297","4170","4265.65","1543349.5","7894300"
"5400","2025-01-13","4245","4322.95","4227.4","4291.1","1552557.53","4003771"
"5400","2025-01-15","4218","4256.45","4207.45","4249.6","1537542.47","1653474"
"5400","2025-01-16","4260","4294","4191.85","4206.3","1521876.15","2637705"
"5400","2025-01-17","4159.9","4160.6","4100.05","4124.3","1492207.84","1761466"
"5400","2025-01-22","4050","4163.15","4044.2","4156.6","1503894.26","2409223"
"5400","2025-01-23","4168","4191.35","4140.05","4145.45","1499860.09","1822998"
"5400","2025-01-24","4104","4178","4104","4152.35","1502356.57","1910099"
"5400","2025-02-12","3971.1","4021.75","3940.15","3950.15","1429198.84","1678002"
"5400","2025-02-01","4113","4135.9","4056","4073.15","1473701.32","437172"
"5400","2025-02-04","4083.7","4118.85","4066.05","4107.05","1485966.63","2547132"
"5400","2025-02-06","4105.4","4139.5","4051.55","4082.75","1477174.68","2284536"
"5400","2025-02-07","4090","4090","4008","4029.4","1457872.18","1548940"
"5400","2025-02-10","4040","4052","4014.35","4036.95","1460603.84","1339511"
"5400","2025-01-31","4110","4128.45","4085.25","4112.4","1487902.31","1492943"
"5400","2025-02-03","4030.9","4077","3998.7","4068.65","1472073.18","1265713"
"5400","2025-02-05","4150","4150","4076","4091.1","1480195.78","1693912"
"5400","2025-02-11","4018.4","4040","3955","3963.55","1434047.08","1810908"
"5400","2025-02-14","3925","3948","3900","3934.85","1423663.17","1681975"
"5400","2025-02-13","3968","3984.45","3902.25","3910.15","1414726.49","2277310"
"5400","2025-02-17","3856.5","3934","3856.2","3904.5","1412682.27","1799806"
"5400","2025-02-18","3898.4","3924.4","3864.5","3873.2","1401357.66","2149879"
"5400","2025-02-21","3776.1","3817","3775","3786","1369807.93","1833931"
"5400","2025-02-19","3872.2","3874.95","3768.15","3784.1","1369120.5","4366672"
"5400","2025-02-20","3761.5","3788","3751.3","3779.4","1367420","2888572"
"5400","2019-10-01","2095.9499999999998","2095.9499999999998","2039.7","2059.9499999999998","772972.48999999999","3342877"
"5400","2025-02-25","3625","3658","3621.25","3629.55","1313202.96","4101954"
"5400","2025-02-27","3611.7","3638","3600.7","3612.55","1307052.21","3823856"
"5400","2025-02-24","3743.15","3763.2","3670","3675.6","1329864.25","2508516"
"5400","2025-02-28","3584.95","3600","3457","3483.25","1260270.33","7085018"
"5400","2019-10-03","2070","2081.1500000000001","2046.1500000000001","2060.25","773085.06000000006","2317618"
"5400","2019-10-07","2080","2094.5","2041","2047.7","768375.81999999995","2177916"
"5400","2019-10-04","2060.5999999999999","2087.9499999999998","2054.9499999999998","2079.3499999999999","780252.10999999999","2163251"
"5400","2019-10-10","2028","2039.05","1997.0999999999999","2004.45","752146.75","2881452"
"5400","2019-10-09","2060","2060","2015.5","2020.0999999999999","758019.22999999998","2066920"
"5400","2019-10-14","1995","2032.75","1968","2021","758356.94999999995","3510704"
"5400","2019-10-11","1931","1995","1925","1986.8499999999999","745542.56000000006","12593069"
"5400","2019-10-17","2014","2038","1999.3","2030.95","762090.56999999995","3818774"
"5400","2019-10-15","2032","2047","2022.7","2037.3","764473.33999999997","2261310"
"5400","2019-10-16","2038","2056","2016","2046.4000000000001","767888.01000000001","3034082"
"5400","2019-10-22","2080","2111.5","2040.05","2051.4000000000001","769764.19999999995","5552505"
"5400","2019-10-18","2037.5","2063.9000000000001","2025","2057.3499999999999","771996.87","3087901"
"5400","2019-10-23","2060","2083.8499999999999","2052.5","2070.0999999999999","776781.16000000003","2348134"
"5400","2019-11-04","2207","2229.1999999999998","2180.9000000000001","2193.9499999999998","823254.43999999994","2646411"
"5400","2019-10-24","2084","2099","2061.3000000000002","2082","781246.5","2798671"
"5400","2019-10-25","2094","2130","2075.0500000000002","2124.9499999999998","797362.98999999999","3954245"
"5400","2019-10-27","2129","2129","2108.8000000000002","2115.6999999999998","793892.03000000003","224421"
"5400","2019-10-29","2121.5","2201.6999999999998","2121.5","2194.8499999999999","823592.16000000003","5064173"
"5400","2019-10-30","2225","2260","2176.8499999999999","2252.8000000000002","845337.22999999998","5195136"
"5400","2019-10-31","2250","2284.9499999999998","2237","2269.6500000000001","851659.98999999999","4879261"
"5400","2019-11-01","2264","2275","2195","2200.9000000000001","825862.34999999998","4172620"
"5400","2019-11-11","2135","2139","2091","2100.9499999999998","788357.26000000001","2983768"
"5400","2019-11-07","2204.5","2204.5","2175.1999999999998","2185.3499999999999","820027.39000000001","1915598"
"5400","2019-11-08","2189.5999999999999","2189.5999999999999","2124","2129.9499999999998","799239.18000000005","2788759"
"5400","2019-11-05","2197","2211","2169","2201.8499999999999","826218.82999999996","2693475"
"5400","2019-11-06","2200","2210.8000000000002","2179","2188.5","821209.39000000001","2540719"
"5400","2019-11-15","2196","2211.5","2168.75","2174.4499999999998","815937.29000000004","2724180"
"5400","2019-11-13","2118","2183.8000000000002","2118","2178.5999999999999","817494.53000000003","3823365"
"5400","2019-11-14","2187.5","2200","2146.6999999999998","2196.8000000000002","824323.87","2995915"
"5400","2019-11-18","2178.4000000000001","2187.75","2148.75","2152.5999999999999","807738.32999999996","1611089"
"5400","2019-11-22","2097","2107","2060.5","2071.6999999999998","777381.54000000004","3742049"
"5400","2019-11-21","2112","2126.5999999999999","2107.4000000000001","2118.0999999999999","794792.59999999998","2052574"
"5400","2019-11-19","2153","2154.6500000000001","2105","2108.8000000000002","791302.89000000001","2975313"
"5400","2019-11-20","2121.9499999999998","2135","2094.5","2108.5500000000002","791209.07999999996","2894129"
"5400","2019-11-28","2067.0500000000002","2094.4000000000001","2060","2077.3499999999999","779501.64000000001","2924429"
"5400","2019-11-25","2074.5500000000002","2084.9499999999998","2052.1999999999998","2081.5","781058.88","2737010"
"5400","2019-11-26","2089.8499999999999","2097.9000000000001","2035.05","2046.6500000000001","767981.81999999995","6561580"
"5400","2019-11-27","2052","2071.6999999999998","2046.55","2054.3000000000002","770852.39000000001","2907521"
"5400","2019-12-04","2053","2082","2045.5","2078.5","779933.16000000003","3334301"
"5400","2019-11-29","2085","2085","2045.8","2053.25","770458.39000000001","2064271"
"5400","2019-12-02","2060","2067.6999999999998","2016","2021.05","758375.70999999996","3809860"
"5400","2019-12-03","2027.7","2062","2010","2051","769614.09999999998","4664774"
"5400","2019-12-05","2083","2126.8000000000002","2068.3499999999999","2121.3000000000002","795993.37","3902721"
"5400","2019-12-11","2025.4000000000001","2048","2006.75","2041.9000000000001","766199.43000000005","4943024"
"5400","2019-12-09","2127.9499999999998","2127.9499999999998","2053.5","2060.4499999999998","773160.10999999999","2244747"
"5400","2019-12-06","2124","2128","2101","2123.5999999999999","796856.42000000004","1829461"
"5400","2019-12-10","2060","2060.8499999999999","2003.25","2012.8499999999999","755298.76000000001","4520045"
"5400","2019-12-20","2220","2246.6999999999998","2208.25","2222.9000000000001","834117.59999999998","5548338"
"5400","2019-12-12","2051.0999999999999","2083.6500000000001","1984","2020.9000000000001","758319.43000000005","7137306"
"5400","2019-12-13","2023","2077.4000000000001","2007","2071.25","777212.68000000005","5711133"
"5400","2019-12-19","2179.8000000000002","2236.5","2167.5500000000002","2229.0500000000002","836425.31000000006","6251505"
"5400","2019-12-16","2096","2136","2080.3000000000002","2126.75","798038.42000000004","5574177"
"5400","2019-12-17","2126.5","2169","2119","2164.9499999999998","812372.53000000003","6059673"
"5400","2019-12-18","2174","2203.4499999999998","2153","2167.75","813423.18999999994","8251081"
"5400","2019-12-26","2216.4000000000001","2229","2195.1999999999998","2201.9499999999998","826256.34999999998","1880367"
"5400","2019-12-23","2210","2241.9499999999998","2210","2231.6999999999998","837419.68999999994","2247329"
"5400","2019-12-24","2239","2243.5500000000002","2211.1500000000001","2215.5999999999999","831378.35999999999","1805896"
"5400","2019-12-27","2208","2226.4000000000001","2176","2198.5","824961.78000000003","2720261"
"5400","2019-12-31","2189","2197","2157.4499999999998","2161.6999999999998","811153","1909289"
"5400","2019-12-30","2207","2225","2177.0999999999999","2183.1999999999998","819220.63","2288830"
"5400","2020-01-01","2168","2183.9000000000001","2154","2167.5999999999999","813366.91000000003","1354908"
"5400","2020-01-02","2179.9499999999998","2179.9499999999998","2149.1999999999998","2157.6500000000001","809633.29000000004","2380752"
"5400","2020-01-06","2205","2225.9499999999998","2187.9000000000001","2200.4499999999998","825693.48999999999","3023209"
"5400","2020-01-03","2164","2223","2164","2200.6500000000001","825768.54000000004","4655761"
